日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150306","3715","定穎投控","28316734","4363165729","148.50","158.50","148.00","153.50","4.0000","20393"
"1150306","3716","中化控股","147000","4945385","33.55","34.00","33.20","33.85","0.2500","244"
"1150306","3717","聯嘉投控","1888468","34281045","18.00","18.50","17.85","18.00","0.0500","1208"
"1150306","4104","佳醫","107791","8386859","77.30","78.00","77.30","78.00","0.2000","290"
"1150306","4106","雃博","36986","837175","22.50","22.80","22.45","22.80","0.2000","68"
"1150306","4108","懷特","167643","2286307","13.90","13.90","13.50","13.65","0.0500","260"
"1150306","4119","旭富","164048","8418778","50.60","52.50","50.30","52.20","1.2000","154"
"1150306","4133","亞諾法","91654","2201493","23.80","24.25","23.80","24.25","0.4500","424"
"1150306","4137","麗豐-KY","219522","24920815","113.50","114.50","112.50","113.00","-0.5000","261"
"1150306","4142","國光生","1055481","19093077","17.80","18.25","17.65","18.20","0.4000","770"
"1150306","4148","全宇生技-KY","16168","587764","35.50","36.65","35.50","36.60","1.3000","23"
"1150306","4155","訊映","202995","2840695","13.85","14.05","13.85","14.00","0.0500","197"
"1150306","4164","承業醫","535243","17129222","31.50","32.35","31.45","32.25","0.5500","521"
"1150306","4190","佐登-KY","15044","439401","29.15","29.40","29.10","29.40","0.1500","84"
"1150306","4306","炎洲","1701960","23268376","13.15","13.85","13.15","13.75","0.5500","999"
"1150306","4414","如興","355570","3597455","10.00","10.20","9.96","10.20","0.2200","188"
"1150306","4426","利勤","61848","573510","9.26","9.31","9.18","9.30","0.0500","52"
"1150306","4438","廣越","66351","4378049","65.20","66.30","65.20","66.00","-0.2000","69"
"1150306","4439","冠星-KY","28132","2755283","98.20","100.00","97.50","99.00","0.8000","16"
"1150306","4440","宜新實業","111861","1982065","17.65","17.80","17.60","17.80","0.1500","61"
"1150306","4441","振大環球","46381","11088042","244.00","245.00","235.00","240.00","-4.0000","88"
"1150306","4526","東台","1282447","40643516","31.50","32.15","31.30","31.90","0.1500","942"
"1150306","4532","瑞智","1033609","26480393","25.20","25.85","25.05","25.80","0.6000","654"
"1150306","4536","拓凱","95691","15722377","163.50","165.00","162.50","164.00","-1.5000","131"
"1150306","4540","全球傳動","959741","44820513","47.10","47.35","46.10","46.95","-0.5000","992"
"1150306","4545","銘鈺","96448","3207439","34.00","34.00","32.80","33.45","-0.5500","97"
"1150306","4551","智伸科","349803","42873419","121.50","125.00","121.50","122.00","-1.5000","325"
"1150306","4552","力達-KY","50092","1166904","23.30","23.50","23.15","23.40","0.1000","89"
"1150306","4555","氣立","66867","2420118","35.55","36.80","35.55","36.10","0.0000","70"
"1150306","4557","永新-KY","137460","8914441","65.70","65.70","64.30","65.00","-0.8000","473"
"1150306","4560","強信-KY","297844","9825627","32.65","34.35","32.20","34.35","1.8500","183"
"1150306","4562","穎漢","209067","7044149","33.85","34.30","33.35","33.60","-0.4500","201"
"1150306","4564","元翎","1838703","36652625","20.10","20.20","19.45","20.20","0.1000","976"
"1150306","4566","時碩工業","184201","10280199","55.40","56.80","54.60","56.70","1.2000","250"
"1150306","4569","六方科-KY","78089","12712976","166.00","167.00","160.50","162.50","-4.5000","127"
"1150306","4571","鈞興-KY","158073","27289811","174.00","174.50","171.50","172.00","-2.0000","322"
"1150306","4572","駐龍","42005","6080144","144.50","145.50","144.00","144.50","0.5000","90"
"1150306","4576","大銀微系統","1037847","122645784","120.00","120.50","116.00","118.00","-4.0000","1197"
"1150306","4581","光隆精密-KY","2000","100150","49.85","50.30","49.85","50.30","0.4500","2"
"1150306","4583","台灣精銳","154402","100582992","657.00","659.00","640.00","657.00","6.0000","342"
"1150306","4585","達明","209537","66577047","316.00","320.00","316.00","317.00","-3.0000","802"
"1150306","4588","玖鼎電力","122544","7506853","61.00","62.00","60.90","61.00","0.1000","119"
"1150306","4590","富田-創","88935","6831929","77.20","77.40","76.50","76.70","-0.9000","130"
"1150306","4720","德淵","562718","9240531","16.05","16.60","16.00","16.50","0.3000","317"
"1150306","4722","國精化","2565466","479540596","180.00","193.50","179.00","184.00","1.0000","2607"
"1150306","4736","泰博","184526","23609261","127.00","129.00","127.00","128.50","0.5000","275"
"1150306","4737","華廣","1379706","84383625","57.10","62.10","56.60","61.70","5.2000","2052"
"1150306","4739","康普","1063358","75597931","71.20","72.80","69.90","69.90","-1.4000","1016"
"1150306","4746","台耀","783250","41171045","52.90","53.40","52.10","52.70","-1.1000","925"
"1150306","4755","三福化","1064780","156540667","138.50","150.00","138.50","149.50","9.5000","2564"
"1150306","4763","材料*-KY","4500692","203165417","44.40","45.60","43.85","45.35","0.8500","3134"
"1150306","4764","雙鍵","8910726","1249924806","129.00","144.00","126.50","144.00","13.0000","5127"
"1150306","4766","南寶","304217","98810515","329.00","330.00","321.50","324.50","-3.0000","621"
"1150306","4770","上品","203672","46906327","230.50","233.00","228.50","230.00","-2.5000","310"
"1150306","4771","望隼","45468","8110263","177.00","179.50","177.00","178.00","-1.0000","133"
"1150306","4807","日成-KY","56241","948945","17.10","17.10","16.75","16.85","-0.0500","236"
"1150306","4904","遠傳","3947502","365787183","91.00","93.10","91.00","93.00","1.5000","2611"
"1150306","4906","正文","1613709","43288283","26.60","27.10","26.20","26.90","0.3000","851"
"1150306","4912","聯德控股-KY","222362","20088940","90.40","92.00","89.00","90.10","-0.4000","387"
"1150306","4915","致伸","2620340","195901460","73.70","75.60","73.30","75.60","1.9000","1700"
"1150306","4916","事欣科","5686110","351124554","61.30","63.00","60.60","61.30","0.4000","4239"
"1150306","4919","新唐","15031462","1164280941","72.90","80.30","72.10","80.30","7.3000","11424"
"1150306","4927","泰鼎-KY","3294655","151296953","45.00","46.90","44.30","46.10","0.1000","2308"
"1150306","4930","燦星網","45107","964634","21.40","21.40","21.25","21.40","0.0000","178"
"1150306","4934","太極","2081769","39667915","18.85","19.60","18.20","19.15","0.3000","1662"
"1150306","4935","茂林-KY","56024","2133395","37.90","38.55","37.90","38.30","0.4000","38"
"1150306","4938","和碩","6800303","480137406","69.10","71.00","69.10","71.00","1.6000","4101"
"1150306","4942","嘉彰","257411","9834403","37.40","38.60","37.40","38.25","1.0500","164"
"1150306","4943","康控-KY","5340","65572","12.50","12.50","11.55","12.35","-0.1500","18"
"1150306","4949","有成精密","1118362","54801956","46.85","50.00","46.85","49.50","1.6500","997"
"1150306","4952","凌通","10409052","509331143","48.25","50.90","47.00","50.80","4.5000","7611"
"1150306","4956","光鋐","1104370","26814037","24.25","24.85","23.75","24.25","-0.2500","826"
"1150306","4958","臻鼎-KY","10414277","1825172350","175.50","179.00","172.50","175.00","-2.5000","10110"
"1150306","4960","誠美材","39040758","673831677","17.20","17.80","16.35","17.80","1.6000","10992"
"1150306","4961","天鈺","697677","100496585","140.00","147.00","139.00","147.00","5.5000","958"
"1150306","4967","十銓","4515622","852702733","189.50","193.00","185.50","186.00","-3.5000","4721"
"1150306","4968","立積","1250745","144792383","116.00","118.50","114.50","114.50","-2.0000","1433"
"1150306","4976","佳凌","261830","7802420","30.10","30.10","29.55","29.85","-0.2500","363"
"1150306","4977","眾達-KY","13843080","2276586477","156.00","171.50","156.00","167.00","6.0000","11681"
"1150306","4989","榮科","51214591","3561221815","66.50","72.80","65.60","68.20","1.4000","31835"
"1150306","4994","傳奇","16362","1694106","104.00","105.50","103.00","103.00","-2.0000","35"
"1150306","4999","鑫禾","55447","1249443","22.40","22.80","22.30","22.80","0.4000","283"
"1150306","5007","三星","32227","1816723","56.50","56.50","56.20","56.20","-0.3000","78"
"1150306","5203","訊連","272674","17079457","62.00","63.50","61.30","63.10","0.9000","415"
"1150306","5215","科嘉-KY","20048","757953","37.35","38.25","37.35","38.05","0.2000","23"
"1150306","5222","全訊","812778","113402432","137.50","143.00","135.50","138.50","-1.0000","887"
"1150306","5225","東科-KY","326635","30637141","93.70","94.60","93.10","93.70","-0.2000","336"
"1150306","5234","達興材料","1108966","439515698","399.50","407.50","390.00","392.00","-8.5000","1842"
"1150306","5243","乙盛-KY","874526","64186934","74.00","74.40","72.80","73.30","-1.1000","859"
"1150306","5244","弘凱","138765","5182914","36.80","37.85","36.40","37.55","0.4500","109"
"1150306","5258","虹堡","92639","4614415","49.10","50.20","49.10","49.95","0.3500","163"
"1150306","5269","祥碩","3224171","4250738885","1295.00","1360.00","1285.00","1285.00","5.0000","7350"
"1150306","5283","禾聯碩","54860","3182956","58.00","58.30","57.60","58.10","0.0000","222"
"1150306","5284","jpp-KY","2600801","718256558","276.00","278.50","270.00","278.50","25.0000","2889"
"1150306","5285","界霖","129169","6221319","47.20","48.90","47.20","48.60","0.6000","128"
"1150306","5288","豐祥-KY","34533","4872845","142.50","142.50","140.50","141.00","-1.0000","51"
"1150306","5292","華懋","62279","11162218","180.00","180.50","177.50","178.50","-2.0000","169"
"1150306","5306","桂盟","95594","8619331","89.90","90.80","89.80","90.00","0.3000","172"
"1150306","5388","中磊","1969208","156238532","78.50","80.50","77.80","79.60","1.0000","1357"
"1150306","5434","崇越","179606","58607229","322.50","328.50","322.50","328.50","0.0000","675"
"1150306","5469","瀚宇博","2570080","226338510","88.50","89.70","87.00","87.80","-1.2000","2297"
"1150306","5471","松翰","1060674","45852552","42.80","44.50","42.00","44.10","1.2500","977"
"1150306","5484","慧友","115502","4114378","36.20","36.20","35.10","35.60","0.1000","501"
"1150306","5515","建國","133719","4362296","32.65","32.75","32.45","32.65","-0.1500","133"
"1150306","5519","隆大","647643","21490247","33.00","33.45","32.75","33.45","0.3000","514"
"1150306","5521","工信","18090579","383334032","22.95","22.95","20.85","20.85","-2.3000","6558"
"1150306","5522","遠雄","303794","20298145","66.80","67.30","66.50","66.60","-0.2000","312"
"1150306","5525","順天","39866","998507","25.15","25.25","24.85","25.15","-0.2500","49"
"1150306","5531","鄉林","187656","1673946","8.86","9.00","8.85","9.00","0.0500","118"
"1150306","5533","皇鼎","128100","1830390","14.25","14.40","14.20","14.30","0.0000","59"
"1150306","5534","長虹","593229","44551499","74.60","75.40","74.50","75.20","0.2000","543"
"1150306","5538","東明-KY","26000","836000","32.00","32.40","32.00","32.15","-0.2500","21"
"1150306","5546","永固-KY","34284","694806","20.60","20.80","20.00","20.50","-0.3000","44"
"1150306","5607","遠雄港","720980","37968498","53.30","53.70","52.20","52.20","-1.9000","1714"
"1150306","5608","四維航","4236271","73823153","17.55","17.90","17.20","17.40","-0.2000","2355"
"1150306","5706","鳳凰","678937","33432253","48.50","50.20","48.10","50.00","3.0500","722"
"1150306","5871","中租-KY","5786896","587293655","100.00","102.50","99.80","101.00","1.0000","3640"
"1150306","5871A","中租-KY甲特","29498","2994045","101.50","101.50","101.50","101.50","0.0000","23"
"1150306","5876","上海商銀","6260578","240335268","38.30","38.60","38.10","38.60","0.1000","3234"
"1150306","5880","合庫金","12019660","281398869","23.35","23.55","23.30","23.40","0.0000","5164"
"1150306","5906","台南-KY","8038","409863","51.10","51.10","50.50","50.50","-0.6000","10"
"1150306","5907","大洋-KY","273148","1616198","5.92","5.99","5.85","5.96","0.0400","110"
"1150306","6005","群益證","3670359","110028308","30.00","30.30","29.85","30.00","-0.3000","2189"
"1150306","6024","群益期","179533","9350419","51.80","52.30","51.80","52.00","-0.1000","213"
"1150306","6108","競國","408976","6315296","15.55","15.60","15.15","15.60","0.3500","347"
"1150306","6112","邁達特","492874","22307468","44.75","45.70","44.75","45.65","0.5500","503"
"1150306","6115","鎰勝","42826","2012458","46.60","47.15","46.60","47.00","0.4000","56"
"1150306","6116","彩晶","30085320","263656630","8.44","8.94","8.41","8.88","0.4400","9843"
"1150306","6117","迎廣","209620","14752847","70.80","71.00","69.80","70.00","-1.0000","232"
"1150306","6120","達運","2746726","35843468","12.50","13.35","12.45","13.30","0.6500","1471"
"1150306","6128","上福","35684","861708","24.15","24.45","23.95","24.20","0.0500","41"
"1150306","6133","金橋","9724345","264092254","26.80","28.40","26.25","26.55","-0.7500","6233"
"1150306","6136","富爾特","259231","6154596","23.70","23.85","23.70","23.85","0.1500","141"
"1150306","6139","亞翔","1487142","792565614","536.00","543.00","526.00","526.00","-15.0000","3382"
"1150306","6141","柏承","12120846","217504764","18.50","18.50","16.60","17.95","-0.0500","6719"
"1150306","6142","友勁","657000","6432204","9.60","10.05","9.50","9.98","0.3300","600"
"1150306","6152","百一","10924054","220318257","18.95","20.95","18.15","20.25","1.2000","5830"
"1150306","6153","嘉聯益","1996253","30780964","15.20","15.65","15.00","15.55","0.3500","1041"
"1150306","6155","鈞寶","865083","39956180","46.00","47.35","45.05","46.30","-0.5500","738"
"1150306","6164","華興","270547","3160790","11.60","11.80","11.55","11.80","0.0500","369"
"1150306","6165","浪凡","136678","5804709","42.25","42.80","41.70","42.65","0.3500","211"
"1150306","6166","凌華","377370","23679350","60.50","63.50","60.50","63.00","1.4000","362"
"1150306","6168","宏齊","446801","8634254","18.85","19.70","18.85","19.40","0.2000","292"
"1150306","6176","瑞儀","2816780","291689794","101.00","104.50","100.00","104.00","3.0000","2607"
"1150306","6177","達麗","644090","29738599","46.20","46.55","45.90","46.25","-0.0500","681"
"1150306","6183","關貿","68105","6463364","95.10","95.20","94.10","95.00","-0.3000","97"
"1150306","6184","大豐電","57024","2714984","47.90","47.90","47.45","47.80","-0.2000","52"
"1150306","6189","豐藝","526608","23093562","43.60","44.25","43.10","44.15","0.5500","647"
"1150306","6191","精成科","2591661","254440502","98.00","99.80","97.10","98.00","-1.0000","2640"
"1150306","6192","巨路","149676","18969948","127.00","128.50","125.50","126.50","-1.5000","187"
"1150306","6196","帆宣","1731820","485560826","283.00","284.00","276.00","280.50","-3.5000","1964"
"1150306","6197","佳必琪","1443899","215275946","151.00","151.50","147.50","148.50","-3.0000","1801"
"1150306","6201","亞弘電","19788","1046385","52.90","52.90","52.80","52.80","-0.1000","33"
"1150306","6202","盛群","3717453","217454025","57.00","59.50","56.50","59.10","1.0000","3492"
"1150306","6205","詮欣","1285294","67118360","50.70","55.40","49.80","53.80","0.8000","1031"
"1150306","6206","飛捷","417197","39045651","92.00","94.50","91.70","94.40","2.1000","493"
"1150306","6209","今國光","1348441","75356922","55.00","56.70","54.70","56.60","1.0000","1088"
"1150306","6213","聯茂","7091186","904117506","127.00","129.50","125.50","127.50","-0.5000","5331"
"1150306","6214","精誠","440642","49142187","110.00","112.50","110.00","112.00","1.0000","538"
"1150306","6215","和椿","604561","63196842","105.50","106.00","103.50","104.50","-1.5000","796"
"1150306","6216","居易","43928","1154593","26.05","26.45","26.05","26.30","0.2500","123"
"1150306","6224","聚鼎","138866","5928208","42.00","43.10","42.00","43.10","0.8000","223"
"1150306","6225","天瀚","30600","631004","19.20","21.10","19.20","21.00","1.8000","35"
"1150306","6226","光鼎","239897","2130587","8.91","9.00","8.75","8.84","0.0400","155"
"1150306","6230","尼得科超眾","1655803","305637863","187.00","190.50","178.00","182.50","5.5000","1796"
"1150306","6235","華孚","551007","27801777","49.90","51.00","49.90","50.50","0.2000","1149"
"1150306","6239","力成","6359117","1422534266","225.50","228.00","220.00","225.00","0.5000","5561"
"1150306","6243","迅杰","183657","6215008","33.65","34.75","33.65","34.05","-0.3000","328"
"1150306","6257","矽格","5137028","676494785","132.00","134.00","130.50","131.00","-2.0000","4512"
"1150306","6269","台郡","886075","51657116","56.90","59.40","56.80","59.20","1.6000","995"
"1150306","6271","同欣電","4369942","691191682","156.50","162.00","155.00","159.00","2.5000","5822"
"1150306","6272","驊陞","252225","9328117","37.20","37.45","36.55","37.20","0.0000","177"
"1150306","6277","宏正","59586","3518149","58.70","59.80","58.50","59.30","0.6000","54"
"1150306","6278","台表科","1051235","105137827","100.00","100.50","99.10","100.00","-1.0000","768"
"1150306","6281","全國電","81975","4934183","60.00","60.60","59.80","60.10","0.1000","65"
"1150306","6282","康舒","8478976","395048864","46.45","47.45","45.90","46.40","-0.5500","5833"
"1150306","6283","淳安","73726","1559213","20.95","21.40","20.90","21.20","0.2500","62"
"1150306","6285","啟碁","12349533","2036745173","164.00","167.50","161.00","166.00","1.5000","9585"
"1150306","6405","悅城","170476","5513347","32.60","32.95","32.10","32.20","-0.6500","219"
"1150306","6409","旭隼","395989","339617211","842.00","870.00","839.00","865.00","8.0000","1014"
"1150306","6412","群電","2749361","248979973","92.10","93.20","89.30","90.30","-2.5000","3125"
"1150306","6414","樺漢","440768","119364432","265.00","274.00","265.00","273.00","3.0000","640"
"1150306","6415","矽力*-KY","3393018","855425709","253.00","259.50","247.00","252.50","-1.0000","3349"
"1150306","6416","瑞祺電通","133264","10745991","80.40","81.50","80.00","80.40","-1.2000","275"
"1150306","6426","統新","769502","111332302","134.00","152.00","134.00","149.00","7.5000","776"
"1150306","6431","光麗-KY","144450","3550542","24.35","25.00","24.25","25.00","0.2000","101"
"1150306","6438","迅得","2075913","312220696","153.50","153.50","148.00","149.50","-6.0000","2718"
"1150306","6442","光聖","5169235","10239673920","1940.00","2075.00","1895.00","1895.00","-90.0000","16692"
"1150306","6443","元晶","202025341","9813162604","49.90","50.40","46.80","48.10","-1.9000","96505"
"1150306","6446","藥華藥","2398636","1671883842","700.00","711.00","688.00","698.00","9.0000","3579"
"1150306","6449","鈺邦","288692","47104462","162.00","167.00","160.50","163.00","-1.0000","476"
"1150306","6451","訊芯-KY","3136666","600202743","187.00","196.50","184.00","190.00","-5.0000","3508"
"1150306","6456","GIS-KY","20092020","1220110808","55.90","62.70","55.00","62.70","5.7000","11373"
"1150306","6464","台數科","18157","1415808","77.70","78.90","77.50","78.00","-0.4000","22"
"1150306","6472","保瑞","420876","201390479","481.50","485.00","473.00","485.00","3.0000","1579"
"1150306","6477","安集","1407581","52505838","36.00","38.00","36.00","37.85","1.1000","1123"
"1150306","6491","晶碩","110772","31359458","282.50","285.00","281.00","282.50","-3.0000","281"
"1150306","6504","南六","37033","1482868","39.80","40.25","39.75","39.95","0.1500","27"
"1150306","6505","台塑化","67902923","4135881792","58.00","62.00","57.70","62.00","5.6000","32218"
"1150306","6515","穎崴","608900","3092042560","4775.00","5250.00","4695.00","5250.00","475.0000","5029"
"1150306","6525","捷敏-KY","276389","22001260","79.70","80.30","78.90","80.30","-0.4000","654"
"1150306","6526","達發","1003983","516911123","519.00","528.00","505.00","505.00","-27.0000","3078"
"1150306","6531","愛普*","3571102","1558364653","440.50","446.00","428.00","434.50","-6.0000","5035"
"1150306","6533","晶心科","302478","60472414","195.50","204.00","194.50","200.50","1.0000","539"
"1150306","6534","正瀚-創","410314","33871251","82.50","83.30","81.70","83.20","0.7000","180"
"1150306","6541","泰福-KY","319517","14348874","44.70","45.85","44.40","44.80","0.0000","275"
"1150306","6550","北極星藥業-KY","508028","15521949","30.00","30.90","29.95","30.60","0.3000","349"
"1150306","6552","易華電","136559","3740670","27.40","27.80","26.95","27.30","-0.1000","108"
"1150306","6558","興能高","454887","14120355","30.90","31.95","30.60","30.65","-0.2500","608"
"1150306","6573","虹揚-KY","77600","1086001","13.95","14.20","13.55","14.20","0.2500","63"
"1150306","6579","研揚","149203","16216838","106.00","110.50","106.00","110.00","1.5000","160"
"1150306","6581","鋼聯","16640","1825721","110.00","110.00","109.00","110.00","-1.5000","31"
"1150306","6582","申豐","76109","2414808","31.50","32.00","31.50","31.65","0.0000","234"
"1150306","6585","鼎基","10381","904728","87.30","87.40","86.70","86.80","-0.5000","24"
"1150306","6589","台康生技","574454","34368537","61.40","61.40","59.20","59.80","-1.2000","461"
"1150306","6591","動力-KY","100468","6559791","64.90","66.00","64.20","66.00","0.7000","224"
"1150306","6592","和潤企業","3348974","204591025","58.40","62.50","58.00","61.80","3.7000","2181"
"1150306","6592A","和潤企業甲特","3077","299169","97.50","97.50","97.10","97.10","0.0000","3"
"1150306","6592B","和潤企業乙特","18291","1782771","97.50","97.80","97.40","97.40","0.0000","17"
"1150306","6598","ABC-KY","129541","3177983","24.05","24.80","24.05","24.65","0.1500","226"
"1150306","6605","帝寶","256533","34820802","134.50","137.00","134.50","135.50","-3.0000","369"
"1150306","6606","建德工業","37143","925675","24.95","25.00","24.80","25.00","0.0500","29"
"1150306","6614","資拓宏宇","53520","2332127","44.10","44.10","43.20","43.80","0.4000","55"
"1150306","6625","必應","257767","20931217","79.00","83.00","79.00","82.10","2.2000","283"
"1150306","6641","基士德-KY","35575","719703","20.10","20.70","19.95","20.25","0.1500","40"
"1150306","6645","金萬林-創","76602","1230603","16.60","16.60","16.00","16.00","-0.6500","67"
"1150306","6655","科定","18723","2456813","129.50","133.00","129.50","131.50","0.5000","22"
"1150306","6657","華安","146309","6919391","48.25","48.25","46.90","47.10","-0.4500","303"
"1150306","6658","聯策","186702","10678579","57.20","58.30","56.30","58.10","0.6000","389"
"1150306","6666","羅麗芬-KY","12163","517429","42.50","42.70","42.40","42.40","-0.3000","15"
"1150306","6668","中揚光","90366","3207841","35.35","36.00","35.15","35.50","0.0500","113"
"1150306","6669","緯穎","1394079","5799650765","4180.00","4220.00","4100.00","4215.00","-5.0000","9973"
"1150306","6670","復盛應用","91332","24499220","266.00","269.50","265.50","269.00","1.0000","138"
"1150306","6671","三能-KY","16009","599738","37.70","37.70","37.05","37.05","0.1000","9"
"1150306","6672","騰輝電子-KY","844791","82738560","95.10","99.80","94.60","99.50","4.2000","1024"
"1150306","6674","鋐寶科技","9000","173550","19.15","19.45","19.00","19.30","0.1000","9"
"1150306","6689","伊雲谷","604163","42963817","70.10","72.00","70.10","70.80","-1.0000","631"
"1150306","6691","洋基工程","486421","311955978","639.00","651.00","634.00","635.00","-15.0000","1287"
"1150306","6695","芯鼎","157465","6321980","40.30","40.50","39.80","40.30","0.0000","167"
"1150306","6698","旭暉應材","98728","3145570","31.85","32.25","31.50","32.00","0.0500","316"
"1150306","6706","惠特","10402185","1272392784","129.50","130.50","118.00","120.00","-11.0000","8108"
"1150306","6715","嘉基","941920","200157971","212.50","212.50","212.50","212.50","19.0000","595"
"1150306","6719","力智","284829","49507808","174.50","176.00","172.50","173.50","-1.5000","424"
"1150306","6722","輝創","55134","2209681","39.90","40.35","39.90","40.20","-0.2000","54"
"1150306","6742","澤米","117407","4850798","40.65","41.90","40.65","41.15","-0.3500","285"
"1150306","6743","安普新","166890","4174348","24.95","25.30","24.85","24.90","-0.2500","102"
"1150306","6753","龍德造船","646462","89345481","139.00","139.50","136.50","139.00","-1.0000","856"
"1150306","6754","匯僑設計","29402","1253574","42.60","43.15","42.00","43.15","-0.0500","25"
"1150306","6756","威鋒電子","145520","10923330","73.90","76.20","73.60","75.30","0.1000","131"
"1150306","6757","台灣虎航","5473264","286632328","54.80","54.80","51.70","51.70","-3.5000","5983"
"1150306","6768","志強-KY","540271","50214051","94.00","94.50","91.80","93.00","-3.0000","757"
"1150306","6770","力積電","144135138","9331162927","63.90","66.30","63.30","64.30","-0.1000","70318"
"1150306","6771","平和環保-創","18002","770786","42.95","43.35","42.45","43.35","0.4000","15"
"1150306","6776","展碁國際","296312","15833611","53.60","53.80","53.10","53.70","-0.3000","300"
"1150306","6781","AES-KY","887684","927584255","1040.00","1065.00","1030.00","1035.00","0.0000","2574"
"1150306","6782","視陽","328811","61294945","190.00","190.00","185.00","186.50","-5.0000","551"
"1150306","6789","采鈺","5373291","1861930608","350.50","356.50","337.50","346.00","-7.5000","6331"
"1150306","6790","永豐實","132162","5255402","39.55","39.95","39.50","39.80","-0.1500","107"
"1150306","6792","詠業","58469","3618897","62.00","62.90","61.20","62.30","0.6000","61"
"1150306","6794","向榮生技","61214","5116339","85.90","85.90","83.00","83.90","-1.2000","43"
"1150306","6796","晉弘","55468","4486453","80.60","81.50","80.00","80.80","-0.5000","68"
"1150306","6799","來頡","107037","8158281","76.20","77.00","75.60","76.70","0.0000","757"
"1150306","6805","富世達","4012968","7280864010","1710.00","1885.00","1705.00","1845.00","130.0000","8283"
"1150306","6806","森崴能源","1414752","58746258","41.45","42.35","40.00","42.20","0.9500","1195"
"1150306","6807","峰源-KY","7161","324720","45.20","45.40","45.20","45.40","-0.5000","10"
"1150306","6830","汎銓","2656535","1040606522","381.00","397.50","381.00","397.50","36.0000","3535"
"1150306","6831","邁科","3269041","981810993","313.50","313.50","296.50","296.50","-32.5000","5799"
"1150306","6834","天二科技","114409","3305090","28.70","29.20","28.50","28.85","-0.3500","92"
"1150306","6835","圓裕","327586","12664883","38.95","39.15","38.10","39.15","0.1500","202"
"1150306","6838","台新藥","73098","1972166","26.80","27.10","26.80","27.00","-0.1500","65"
"1150306","6854","錼創科技-KY創","399570","53944426","136.00","138.50","133.00","135.00","2.0000","380"
"1150306","6861","睿生光電","555616","81902830","145.00","154.00","144.50","150.50","-2.0000","519"
"1150306","6862","三集瑞-KY","620435","119351887","192.50","197.50","188.50","195.00","0.5000","729"
"1150306","6863","永道-KY","179715","17272398","97.40","98.00","95.00","95.90","-1.3000","311"
"1150306","6869","雲豹能源","1035479","111287059","108.50","110.00","105.50","107.50","-1.0000","978"
"1150306","6873","泓德能源","598058","59909188","100.50","101.50","99.10","100.50","-0.5000","690"
"1150306","6885","全福生技","294150","7619473","26.25","26.25","25.75","25.85","-0.2500","297"
"1150306","6887","寶綠特-KY","10942","499182","46.00","46.00","45.35","45.35","-0.6500","16"
"1150306","6890","來億-KY","734368","131880344","182.00","183.50","177.50","178.00","-3.0000","1033"
"1150306","6901","鑽石投資","325314","5177385","15.85","16.15","15.70","16.00","0.1000","336"
"1150306","6902","GOGOLOOK","129048","10210899","78.10","80.50","76.60","79.20","3.6000","429"
"1150306","6906","現觀科","39490","2789410","71.70","73.00","69.80","70.00","-1.7000","90"
"1150306","6909","創控","257976","10383304","40.50","40.90","39.90","40.20","-0.7000","239"
"1150306","6914","阜爾運通","71348","10220379","140.50","144.50","140.50","143.00","1.5000","86"
"1150306","6916","華凌","26142","472280","17.85","18.20","17.85","18.15","0.3000","29"
"1150306","6918","愛派司","67727","5590331","81.80","84.00","81.50","84.00","2.2000","43"
"1150306","6919","康霈*","3971455","555327650","140.00","142.50","137.50","139.50","-3.0000","4259"
"1150306","6921","嘉雨思-創","5150","406700","78.70","79.10","78.70","79.10","-0.8000","7"
"1150306","6923","中台","152286","13733885","88.80","90.90","88.60","90.50","2.3000","159"
"1150306","6924","榮惠-KY創","13030","776200","59.20","60.00","58.60","60.00","0.0000","8"
"1150306","6928","攸泰科技","49103","2480710","50.10","51.00","50.00","50.50","0.3000","43"
"1150306","6931","青松健康","64414","3371847","51.60","52.60","51.60","52.60","0.4000","65"
"1150306","6933","AMAX-KY","59485","7842238","133.50","133.50","131.00","132.00","0.0000","84"
"1150306","6934","心誠鎂","171352","15413433","90.00","91.70","88.00","90.20","-1.3000","208"
"1150306","6936","永鴻生技","26899","957981","35.80","35.80","35.40","35.45","0.0000","31"
"1150306","6937","天虹","478418","119077409","247.00","254.00","242.00","247.50","-2.0000","714"
"1150306","6944","兆聯實業","1782848","1342256127","740.00","765.00","739.00","752.00","19.0000","3233"
"1150306","6949","沛爾生醫-創","464179","264274374","570.00","595.00","545.00","564.00","-27.0000","675"
"1150306","6951","青新-創","343421","26446646","75.40","78.20","75.40","77.30","3.2000","352"
"1150306","6952","大武山","3410","141959","41.60","41.65","41.60","41.65","0.0500","14"
"1150306","6955","邦睿生技-創","7687","1310123","169.00","172.00","169.00","172.00","3.0000","22"
"1150306","6957","裕慶-KY","24888","4280593","171.50","173.00","170.50","173.00","1.5000","47"
"1150306","6958","日盛台駿","60279","1053209","17.35","17.90","17.10","17.20","-0.4500","104"
"1150306","6958A","日盛台駿甲特","20000","376000","18.80","18.80","18.80","18.80","-0.0500","10"
"1150306","6962","奕力-KY","2366652","75805517","32.40","32.45","31.70","31.95","-0.5500","1659"
"1150306","6965","中傑-KY","80106","6312608","75.70","80.00","75.60","79.90","1.0000","81"
